CampaignID,CampaignName,StartDate,EndDate,Channel,Spend,LeadsGenerated,Conversions,RevenueGenerated,Clicks,Impressions,Likes,Shares,ROI_Percentage,CPA
CMP10438,New Product Launch,2025-10-09,2025-10-22,Social Media,8378.76,15338,4109,2121526.11,55203,493302,8949,1738,25220.29,2.04
CMP10439,Brand Awareness Drive,2026-01-29,2026-02-09,Event,18097.96,1080,123,34107.29,4828,69455,5381,558,88.46,147.14
CMP10440,Customer Retention Program,2025-06-12,2025-07-04,Social Media,9412.13,5407,289,86124.44,47454,497423,8572,482,815.04,32.57
CMP10441,Holiday Campaign,2026-02-07,2026-02-16,Social Media,7959.66,10482,2441,1106001.56,35631,189066,4898,1073,13795.09,3.26
CMP10442,Summer Sale Blast,2025-11-01,2025-12-14,Social Media,5804.96,12909,2508,517164.73,53430,467297,5229,1515,8809.01,2.31
CMP10443,New Product Launch,2025-07-18,2025-08-08,Influencer,23556.53,1340,417,197018.2,9506,181376,4098,536,736.36,56.49
CMP10444,Summer Sale Blast,2025-12-07,2026-01-20,Social Media,7208.2,2860,137,95596.01,55834,273820,5660,190,1226.21,52.61
CMP10445,Social Media Hype,2026-03-27,2026-04-04,Influencer,18419.81,7707,575,234226.88,27506,75342,1344,2203,1171.6,32.03
CMP10446,Social Media Hype,2025-11-10,2025-12-03,Influencer,20163.02,1304,226,149521.95,6880,84000,2863,1950,641.57,89.22
CMP10447,Influencer Buzz,2025-12-30,2026-01-16,Event,18648.97,130,36,14802.4,484,43518,6698,2388,-20.63,518.03
CMP10448,Email Re-engagement,2025-11-24,2025-12-15,Influencer,14483.41,2395,136,93124.11,19141,78448,9318,1347,542.97,106.5
CMP10449,Influencer Buzz,2025-11-15,2025-12-07,Social Media,11048.88,3358,1089,248399.3,14559,243815,4852,2640,2148.19,10.15
CMP10450,Referral Push,2025-09-11,2025-10-21,Event,16728.65,527,105,25877.62,2151,33289,1539,1673,54.69,159.32
CMP10451,Customer Retention Program,2026-01-18,2026-02-21,Email,3501.78,2730,315,121220.27,14892,21824,7664,1913,3361.68,11.12
CMP10452,Customer Retention Program,2025-09-27,2025-11-04,Social Media,10852.84,14776,1047,264142.43,56222,209926,9770,520,2333.86,10.37
CMP10453,Festive Bonanza,2026-03-24,2026-05-05,Influencer,12590.75,383,117,70450.53,2179,127301,5005,1718,459.54,107.61
CMP10454,Customer Retention Program,2026-01-02,2026-01-30,Event,16005.38,705,207,144183.84,2437,52311,8141,251,800.85,77.32
CMP10455,Customer Retention Program,2025-11-02,2025-11-16,Email,6774.56,3675,164,108729.64,15205,199044,1723,987,1504.97,41.31
CMP10456,New Product Launch,2025-10-18,2025-12-02,Social Media,7062.3,8980,2078,1032890.76,34721,74644,4587,1341,14525.42,3.4
CMP10457,Flash Sale Campaign,2026-01-23,2026-03-08,Email,4103.86,616,97,48461.36,11085,154899,9137,1574,1080.87,42.31
CMP10458,Social Media Hype,2025-07-17,2025-08-26,Email,5993.56,882,29,3774.92,8492,53835,4846,2921,-37.02,206.67
CMP10459,Referral Push,2025-12-20,2026-01-26,Event,23925.51,308,6,3532.92,1539,72416,4806,697,-85.23,3987.58
CMP10460,Festive Bonanza,2025-07-27,2025-08-05,Influencer,15531.12,1573,524,294503.13,15092,146703,9898,710,1796.21,29.64
CMP10461,Referral Push,2025-10-14,2025-10-31,Email,3150.31,2077,568,380396.05,14067,178415,8571,2268,11974.88,5.55
CMP10462,Mega Discount Drive,2025-07-07,2025-08-07,Event,48534.35,174,50,16618.97,1522,25825,182,1115,-65.76,970.69
CMP10463,Holiday Campaign,2026-02-04,2026-03-03,Event,26595.8,60,13,3409.62,272,41378,5716,487,-87.18,2045.83
CMP10464,Social Media Hype,2025-06-24,2025-07-03,Influencer,21062.52,7171,1045,558150.25,34823,191875,2484,646,2549.97,20.16
CMP10465,Social Media Hype,2026-01-13,2026-01-22,Social Media,11599.1,8125,313,204243.24,30491,338439,7895,1506,1660.85,37.06
CMP10466,Customer Retention Program,2025-12-27,2026-01-30,Influencer,14630.86,564,115,19140.97,7207,239167,2688,135,30.83,127.22
CMP10467,Black Friday Promo,2025-10-08,2025-10-24,Influencer,20037.01,6093,1234,857989.19,32312,274447,7920,1715,4182.02,16.24
CMP10468,Brand Awareness Drive,2026-01-04,2026-02-11,Social Media,7820.39,1402,28,15642.73,5715,198792,6392,939,100.02,279.3
CMP10469,Holiday Campaign,2025-10-25,2025-11-22,Influencer,21425.53,5715,1881,472422.33,21502,181228,1203,1913,2104.95,11.39
CMP10470,Black Friday Promo,2025-05-31,2025-06-27,Social Media,11324.08,7887,2301,1185037.35,50997,477154,3029,62,10364.76,4.92
CMP10471,Festive Bonanza,2026-02-10,2026-03-15,Social Media,14655.6,5799,1558,579516.56,44704,205672,6365,2857,3854.23,9.41
CMP10472,New Product Launch,2025-12-10,2026-01-08,Event,11794.86,168,58,6909.46,2669,31531,2686,637,-41.42,203.36
CMP10473,Mega Discount Drive,2025-11-06,2025-12-02,Social Media,10334.35,873,138,19560.53,7451,449072,5089,1044,89.28,74.89
CMP10474,Black Friday Promo,2026-02-02,2026-03-03,Influencer,15318.69,6361,758,435148.75,31027,185988,3931,940,2740.64,20.21
CMP10475,New Product Launch,2026-02-22,2026-03-15,Email,4883.54,145,46,25821.39,744,38779,8897,1262,428.74,106.16
CMP10476,Holiday Campaign,2025-08-13,2025-08-21,Social Media,13767.16,4153,1155,246151.33,26839,331348,5180,665,1687.96,11.92
CMP10477,Influencer Buzz,2025-07-30,2025-08-29,Event,38741.24,397,51,32209.12,1688,5104,9051,2869,-16.86,759.63
CMP10478,New Product Launch,2025-09-28,2025-10-23,Event,23127.96,201,58,27256.47,709,32148,1596,2727,17.85,398.76
CMP10479,Mega Discount Drive,2025-12-02,2026-01-14,Influencer,7423.32,5609,1928,858771.13,33542,96151,198,1403,11468.56,3.85
CMP10480,Social Media Hype,2025-09-15,2025-10-11,Influencer,6822.36,7646,1285,571546.42,30920,114507,4793,1736,8277.55,5.31
CMP10481,Holiday Campaign,2025-06-23,2025-07-17,Email,5272.16,107,9,1993.28,1950,37598,9779,1671,-62.19,585.8
CMP10482,Summer Sale Blast,2025-11-30,2025-12-28,Social Media,9104.4,3144,918,430201.03,17576,181000,4599,2458,4625.2,9.92
CMP10483,Customer Retention Program,2025-07-16,2025-08-09,Email,6242.45,2074,120,77948.5,9907,57079,3691,1776,1148.68,52.02
CMP10484,Event Outreach,2025-09-15,2025-10-22,Email,3875.82,288,84,19384.59,3038,116639,2534,2582,400.14,46.14
CMP10485,Festive Bonanza,2025-06-24,2025-08-01,Event,19692.44,304,81,34316.83,2568,33519,7747,2783,74.26,243.12
CMP10486,Lead Booster,2026-02-27,2026-03-26,Influencer,24916.56,3343,1119,582553.15,31557,93894,7285,2387,2238.02,22.27
CMP10487,New Product Launch,2025-09-04,2025-09-11,Social Media,4835.61,5881,863,150488.92,31556,287214,2851,1470,3012.1,5.6
CMP10488,Mega Discount Drive,2025-10-04,2025-10-20,Influencer,12925.84,3154,117,57293.75,20405,182801,1407,1033,343.25,110.48
CMP10489,Brand Awareness Drive,2025-07-19,2025-08-10,Email,6870.35,1810,39,19274.47,6212,15352,5738,2520,180.55,176.16
CMP10490,Customer Retention Program,2026-03-18,2026-03-28,Influencer,22728.95,4527,1504,946373.55,27747,140252,6831,2343,4063.74,15.11
CMP10491,Event Outreach,2025-10-13,2025-10-31,Social Media,7017.16,590,114,15577.57,6971,438394,5461,969,121.99,61.55
CMP10492,Summer Sale Blast,2025-08-25,2025-09-06,Event,21405.33,363,18,3370.68,1684,37528,6884,2820,-84.25,1189.19
CMP10493,Flash Sale Campaign,2025-06-15,2025-07-05,Email,2377.75,3078,353,163615.76,17123,15571,4783,2031,6781.12,6.74
CMP10494,Summer Sale Blast,2025-11-27,2026-01-01,Social Media,14847.79,569,163,30703.34,3907,50634,3703,2047,106.79,91.09
CMP10495,Email Re-engagement,2025-07-20,2025-07-27,Social Media,7402.62,888,308,148266.36,8051,185331,7958,1363,1902.89,24.03
CMP10496,Customer Retention Program,2025-10-14,2025-10-24,Email,2350.08,549,83,20637.74,9247,169990,6071,2429,778.17,28.31
CMP10497,Event Outreach,2025-09-01,2025-10-03,Influencer,10614.29,5201,1812,156254.99,19881,143810,1268,2909,1372.12,5.86
CMP10498,Customer Retention Program,2025-08-18,2025-08-26,Influencer,11414.35,5958,358,205734.22,26272,248850,4317,994,1702.42,31.88
CMP10499,Holiday Campaign,2025-12-17,2025-12-26,Event,44612.7,132,39,16770.9,1679,10477,6037,2423,-62.41,1143.92
CMP10500,Festive Bonanza,2025-07-06,2025-08-14,Event,10731.41,449,37,24017.74,4555,44811,8157,2229,123.81,290.04
CMP10501,Mega Discount Drive,2025-06-03,2025-06-13,Event,24246.46,269,65,16935.48,1901,30284,8839,856,-30.15,373.02
CMP10502,Flash Sale Campaign,2026-01-27,2026-03-10,Influencer,24026.57,716,191,88433.51,8884,48370,4922,1429,268.07,125.79
CMP10503,Event Outreach,2025-08-26,2025-09-02,Event,22045.78,200,26,2732.25,870,30184,8214,2029,-87.61,847.91
CMP10504,Influencer Buzz,2026-03-16,2026-04-27,Email,7561.2,463,18,9768.99,2086,18677,497,112,29.2,420.07
CMP10505,Black Friday Promo,2025-10-14,2025-10-24,Social Media,10286.73,4499,682,414351.06,30830,169300,9626,642,3928.02,15.08
CMP10506,Black Friday Promo,2025-11-02,2025-12-12,Influencer,5922.7,2471,136,53625.85,16916,236990,8507,2347,805.43,43.55
CMP10507,Referral Push,2025-11-24,2025-12-23,Influencer,16508.34,5473,1868,1062192.28,20465,30740,9208,2984,6334.28,8.84
CMP10508,New Product Launch,2025-06-10,2025-07-12,Social Media,7860.18,6220,1239,421492.86,29372,219312,3370,1653,5262.38,6.34
CMP10509,Black Friday Promo,2025-06-03,2025-07-09,Influencer,11212.22,1674,187,110082.96,13367,119329,6865,237,881.81,59.96
CMP10510,Black Friday Promo,2026-01-08,2026-02-05,Email,6520.83,1634,141,96087.09,6146,48957,2906,1830,1373.54,46.25
CMP10511,Black Friday Promo,2026-03-22,2026-04-26,Email,4676.64,113,31,16777.15,718,133030,3907,684,258.74,150.86
CMP10512,Summer Sale Blast,2025-07-20,2025-08-10,Event,37536.74,818,141,51294.29,3137,47095,319,476,36.65,266.22
CMP10513,Black Friday Promo,2025-08-07,2025-08-18,Influencer,6427.75,4109,696,465262.24,14328,282599,7205,1405,7138.34,9.24
CMP10514,Event Outreach,2026-01-22,2026-02-24,Influencer,18616.43,4234,1142,168221.82,30317,135605,2919,2577,803.62,16.3
CMP10515,Festive Bonanza,2025-05-15,2025-06-12,Event,48171.37,686,215,114210.67,2687,13986,2863,1531,137.09,224.05
CMP10516,Social Media Hype,2025-10-20,2025-11-10,Email,6418.45,2888,117,68316.53,14617,31163,300,727,964.38,54.86
CMP10517,Email Re-engagement,2025-07-22,2025-07-30,Email,3492.76,1576,191,25311.45,9610,162147,6425,988,624.68,18.29
CMP10518,Influencer Buzz,2025-06-29,2025-08-03,Influencer,24346.71,2288,678,201400.62,33544,219313,4556,2475,727.22,35.91
CMP10519,Mega Discount Drive,2026-03-24,2026-04-19,Email,3161.58,1362,144,34409.78,16141,129628,4834,1108,988.37,21.96
CMP10520,Customer Retention Program,2025-07-17,2025-08-07,Social Media,12999.99,10276,2172,731557.61,54994,119727,7921,1011,5527.37,5.99
CMP10521,Influencer Buzz,2026-02-27,2026-04-10,Influencer,17204.83,7093,154,90053.82,34515,90079,3696,785,423.42,111.72
CMP10522,Email Re-engagement,2026-03-21,2026-04-28,Influencer,18129.11,1685,248,98976.74,17679,289709,6270,618,445.95,73.1
CMP10523,Summer Sale Blast,2025-08-01,2025-09-15,Influencer,11645.72,2800,898,235240.53,17781,146747,8974,1536,1919.97,12.97
CMP10524,Festive Bonanza,2025-08-16,2025-09-28,Influencer,5922.08,7141,203,128782.43,31185,117473,3177,207,2074.61,29.17
CMP10525,Email Re-engagement,2025-10-12,2025-11-15,Influencer,16997.16,2090,515,154935.57,28750,85209,2091,520,811.54,33.0
CMP10526,Mega Discount Drive,2025-09-11,2025-10-19,Event,18480.94,246,27,13794.69,839,7962,1124,599,-25.36,684.48
CMP10527,Summer Sale Blast,2025-05-16,2025-06-29,Social Media,11565.37,8339,1515,939198.84,44698,330940,7661,128,8020.79,7.63
CMP10528,New Product Launch,2025-12-03,2025-12-22,Email,5507.19,483,62,38107.68,2929,135752,9580,1751,591.96,88.83
CMP10529,Mega Discount Drive,2026-01-19,2026-02-25,Influencer,20653.04,3874,947,204022.69,29350,159679,2001,2602,887.86,21.81
CMP10530,Referral Push,2025-05-12,2025-06-17,Influencer,11421.43,524,151,20437.52,2536,152388,9354,2467,78.94,75.64
CMP10531,Email Re-engagement,2025-06-30,2025-07-28,Influencer,11902.76,6065,752,112214.85,21401,136624,9293,2592,842.76,15.83
CMP10532,Lead Booster,2025-09-18,2025-09-30,Event,34963.42,169,53,10145.99,2282,67800,8662,1882,-70.98,659.69
CMP10533,Social Media Hype,2026-01-08,2026-01-30,Influencer,10666.97,8031,767,354149.41,30408,253085,933,53,3220.06,13.91
CMP10534,Black Friday Promo,2025-07-07,2025-08-12,Social Media,14711.51,2791,678,208156.22,34464,204512,620,1986,1314.92,21.7
CMP10535,Black Friday Promo,2025-08-17,2025-09-12,Social Media,3777.04,1568,126,25868.16,6107,217837,933,1584,584.88,29.98
CMP10536,Holiday Campaign,2025-11-13,2025-12-08,Social Media,6341.42,5590,1419,293473.15,19562,380867,3246,378,4527.88,4.47
CMP10537,Mega Discount Drive,2025-08-21,2025-09-05,Influencer,23899.52,1261,101,54164.61,18016,291629,6849,1538,126.63,236.63
CMP10538,Lead Booster,2026-03-31,2026-04-22,Email,3185.58,3165,806,449578.81,17165,82905,9171,572,14012.93,3.95
CMP10539,Festive Bonanza,2026-01-18,2026-02-24,Event,12451.34,853,25,12278.25,4064,28429,1744,769,-1.39,498.05
CMP10540,Customer Retention Program,2026-01-11,2026-02-18,Social Media,2311.1,10204,1788,461355.22,41505,80927,3011,2077,19862.58,1.29
CMP10541,Festive Bonanza,2025-06-17,2025-06-29,Event,36120.47,890,56,8996.08,3349,79719,8879,2809,-75.09,645.01
CMP10542,Email Re-engagement,2025-05-21,2025-06-01,Social Media,4151.24,6518,1771,507035.47,29800,415933,5813,213,12114.07,2.34
CMP10543,Customer Retention Program,2026-01-28,2026-03-06,Social Media,7917.33,6151,1501,396401.41,35255,431959,237,453,4906.76,5.27
CMP10544,Black Friday Promo,2025-06-04,2025-07-09,Email,7325.52,2183,281,150484.71,10089,64870,2578,1837,1954.25,26.07
CMP10545,Black Friday Promo,2025-12-05,2026-01-04,Email,3413.6,907,91,60669.14,3765,193174,3852,1561,1677.28,37.51
CMP10546,Email Re-engagement,2025-07-01,2025-07-19,Event,36223.82,1228,168,58397.3,4359,38796,2513,2846,61.21,215.62
CMP10547,Brand Awareness Drive,2025-11-14,2025-12-13,Event,42297.03,464,66,14084.73,2931,32283,5990,724,-66.7,640.86
CMP10548,Customer Retention Program,2025-05-19,2025-06-20,Event,17472.7,191,37,4892.82,1947,63715,1257,1396,-72.0,472.24
CMP10549,Email Re-engagement,2025-12-10,2026-01-24,Social Media,12430.77,2625,726,65582.41,22760,156993,4062,826,427.58,17.12
CMP10550,Brand Awareness Drive,2026-01-20,2026-02-08,Social Media,6214.28,1550,164,20264.15,11860,133909,5554,113,226.09,37.89
CMP10551,Brand Awareness Drive,2025-10-20,2025-11-22,Influencer,13173.3,3102,87,28321.58,10623,121029,3128,207,114.99,151.42
CMP10552,Brand Awareness Drive,2025-06-09,2025-06-17,Event,30681.59,74,20,10709.27,1060,55297,5089,2283,-65.1,1534.08
CMP10553,Mega Discount Drive,2026-01-07,2026-01-14,Influencer,23900.49,892,21,4104.77,11405,183978,1420,1145,-82.83,1138.12
CMP10554,Influencer Buzz,2025-10-25,2025-11-24,Influencer,13329.46,5382,85,57422.1,18972,103164,2397,2610,330.79,156.82
CMP10555,Mega Discount Drive,2026-03-13,2026-03-28,Email,1131.23,2687,922,125169.29,11352,143349,4400,2377,10964.88,1.23
CMP10556,Festive Bonanza,2025-09-13,2025-10-08,Email,1092.83,1283,85,37806.23,12927,167629,9193,1731,3359.48,12.86
CMP10557,Event Outreach,2025-12-06,2026-01-13,Event,17727.84,294,13,3577.69,3119,40519,4342,394,-79.82,1363.68
CMP10558,Event Outreach,2025-07-31,2025-08-26,Event,24180.0,138,13,1837.35,658,69642,9483,142,-92.4,1860.0
CMP10559,Lead Booster,2026-04-05,2026-05-13,Event,49654.48,317,53,9158.68,2206,23332,2840,569,-81.56,936.88
CMP10560,Flash Sale Campaign,2025-08-09,2025-09-11,Email,5311.1,3592,352,168676.65,13119,146882,8362,1421,3075.93,15.09
CMP10561,Lead Booster,2025-05-20,2025-06-20,Event,13553.89,301,17,11450.36,4845,9986,3317,2918,-15.52,797.29
CMP10562,Mega Discount Drive,2026-01-01,2026-01-26,Influencer,24279.55,3161,123,17401.01,17756,103966,8725,1850,-28.33,197.39
CMP10563,Holiday Campaign,2025-12-23,2025-12-30,Email,2834.97,3462,788,255843.79,12769,150306,3231,1023,8924.57,3.6
CMP10564,Lead Booster,2025-08-23,2025-10-03,Event,18703.25,475,132,40731.16,4820,20627,5164,550,117.78,141.69
CMP10565,Email Re-engagement,2025-12-08,2025-12-19,Email,2039.73,1458,72,39162.79,7747,166555,4663,1948,1820.0,28.33
CMP10566,Summer Sale Blast,2025-06-27,2025-07-24,Social Media,11113.72,3155,437,302937.56,32628,391459,7443,2149,2625.8,25.43
CMP10567,Customer Retention Program,2026-03-17,2026-04-12,Social Media,2322.54,5989,446,166557.6,34557,365895,3890,55,7071.36,5.21
CMP10568,Lead Booster,2025-11-30,2026-01-01,Event,27010.59,1383,481,313404.88,4653,79323,6972,1938,1060.3,56.16
CMP10569,Email Re-engagement,2026-03-18,2026-05-02,Influencer,18546.87,8012,444,216208.08,31941,102371,915,2158,1065.74,41.77
CMP10570,Black Friday Promo,2025-12-28,2026-01-28,Event,43232.75,468,75,30189.66,2658,49525,1187,2120,-30.17,576.44
CMP10571,Festive Bonanza,2025-10-27,2025-12-08,Influencer,12655.96,2100,675,300605.6,20081,95065,1500,215,2275.21,18.75
CMP10572,Flash Sale Campaign,2025-05-29,2025-07-08,Influencer,18410.68,5408,721,315988.87,33207,268841,3830,2741,1616.33,25.53
CMP10573,Flash Sale Campaign,2025-11-27,2026-01-05,Influencer,20847.59,1414,145,46072.05,13417,30295,1102,2337,120.99,143.78
CMP10574,Festive Bonanza,2026-03-28,2026-05-04,Email,5688.89,1661,318,169381.67,16521,64368,9640,954,2877.41,17.89
CMP10575,Summer Sale Blast,2026-02-01,2026-02-19,Event,24987.86,163,14,7384.96,612,40619,1198,2850,-70.45,1784.85
CMP10576,Email Re-engagement,2025-12-31,2026-01-29,Influencer,6246.23,4750,1523,698880.54,22829,288984,2980,816,11088.84,4.1
CMP10577,New Product Launch,2026-03-02,2026-04-02,Social Media,3842.37,653,104,43294.32,5833,93619,2093,2153,1026.76,36.95
CMP10578,Flash Sale Campaign,2025-06-07,2025-07-14,Event,26717.22,494,150,96429.28,2671,75756,7015,319,260.93,178.11
CMP10579,Email Re-engagement,2025-09-20,2025-10-20,Email,1261.67,1429,55,19121.31,11142,91967,8183,2097,1415.56,22.94
CMP10580,Lead Booster,2025-10-07,2025-11-21,Event,39760.89,1350,135,53570.09,4899,63858,2847,2094,34.73,294.53
CMP10581,Black Friday Promo,2026-02-07,2026-03-18,Event,18564.21,459,16,6208.9,2124,43634,8955,2335,-66.55,1160.26
CMP10582,Referral Push,2025-05-15,2025-06-12,Event,44170.4,595,174,63604.12,2267,58463,1193,2341,44.0,253.85
CMP10583,Influencer Buzz,2025-06-27,2025-07-24,Social Media,4983.27,2409,719,275669.74,17088,453071,6740,2751,5431.9,6.93
CMP10584,New Product Launch,2025-11-10,2025-12-08,Influencer,21857.03,8355,750,474432.95,32270,294804,8272,2111,2070.62,29.14
CMP10585,Black Friday Promo,2025-09-30,2025-11-06,Influencer,7972.77,1837,191,25316.83,18248,217848,4008,1984,217.54,41.74
CMP10586,Brand Awareness Drive,2026-03-16,2026-03-28,Email,1854.77,826,84,11694.46,6514,35098,8171,263,530.51,22.08
CMP10587,Brand Awareness Drive,2025-10-03,2025-10-21,Email,4950.31,540,10,3980.79,3189,59568,6022,2496,-19.59,495.03
CMP10588,Festive Bonanza,2025-05-24,2025-06-27,Event,30418.83,305,13,2085.5,4478,42673,3013,2424,-93.14,2339.91
CMP10589,New Product Launch,2026-01-15,2026-02-13,Event,8767.02,196,45,25364.79,3059,42504,3141,189,189.32,194.82
CMP10590,Black Friday Promo,2026-01-29,2026-02-09,Influencer,13369.05,4195,394,46091.04,16325,165659,1760,2302,244.76,33.93
CMP10591,Flash Sale Campaign,2025-06-22,2025-07-19,Event,40250.79,541,144,54023.89,2086,26935,3089,2421,34.22,279.52
CMP10592,Summer Sale Blast,2026-01-01,2026-01-10,Email,6619.71,371,61,32545.28,1728,30205,6138,2838,391.64,108.52
CMP10593,Flash Sale Campaign,2025-05-17,2025-06-07,Influencer,8217.41,2369,723,108035.19,14102,114647,3031,316,1214.71,11.37
CMP10594,Brand Awareness Drive,2025-06-29,2025-08-05,Event,37311.71,925,220,151566.02,4462,40218,4557,83,306.22,169.6
CMP10595,Flash Sale Campaign,2026-01-28,2026-02-04,Event,11448.97,158,7,3341.2,2368,27034,4902,2653,-70.82,1635.57
CMP10596,Festive Bonanza,2025-05-15,2025-06-20,Email,7429.4,257,76,23964.3,4808,159457,909,1861,222.56,97.76
CMP10597,Email Re-engagement,2025-07-27,2025-08-31,Event,45755.48,68,14,3246.03,1211,55708,7048,2222,-92.91,3268.25
CMP10598,Brand Awareness Drive,2025-06-08,2025-06-26,Event,39497.65,291,88,35607.36,2384,55821,7055,608,-9.85,448.84
CMP10599,Black Friday Promo,2025-11-15,2025-12-19,Social Media,11231.38,12809,1252,296524.29,44810,449449,4409,2998,2540.14,8.97
CMP10600,Influencer Buzz,2025-09-09,2025-10-16,Event,23339.84,903,13,7579.22,3272,74748,4890,1880,-67.53,1795.37
CMP10601,Black Friday Promo,2025-11-16,2025-12-03,Social Media,5657.22,5258,921,237550.52,22657,394414,7109,1164,4099.07,6.14
CMP10602,Lead Booster,2025-10-02,2025-11-11,Event,47461.1,1227,184,110477.05,4736,60609,3593,1633,132.77,257.94
CMP10603,New Product Launch,2025-12-12,2026-01-07,Social Media,12644.38,2055,232,115293.6,7191,211402,4178,1429,811.82,54.5
CMP10604,Holiday Campaign,2026-03-09,2026-03-29,Social Media,11172.65,11474,3748,439896.98,49346,245290,3443,2008,3837.27,2.98
CMP10605,Holiday Campaign,2026-03-01,2026-03-27,Influencer,5110.36,441,77,25417.49,3796,229034,6466,1972,397.37,66.37
CMP10606,Referral Push,2026-04-04,2026-05-04,Email,6400.12,1484,100,24312.47,13226,61327,2301,1418,279.88,64.0
CMP10607,Customer Retention Program,2026-02-07,2026-02-17,Email,3309.8,210,19,8606.23,2926,122086,2849,1312,160.02,174.2
CMP10608,Email Re-engagement,2025-08-05,2025-08-14,Event,7981.51,872,300,123271.29,4001,56011,2525,1910,1444.46,26.61
CMP10609,Mega Discount Drive,2025-09-19,2025-09-27,Social Media,14015.22,3727,52,31562.7,27081,373490,1839,2231,125.2,269.52
CMP10610,New Product Launch,2025-05-18,2025-06-27,Social Media,11834.25,2497,757,219238.58,44667,329582,2466,746,1752.58,15.63
CMP10611,Influencer Buzz,2026-03-12,2026-04-10,Event,20910.78,1063,224,61779.63,4030,47937,793,314,195.44,93.35
CMP10612,Event Outreach,2026-02-10,2026-03-10,Influencer,19532.8,2444,376,145426.78,14338,271424,8498,1882,644.53,51.95
CMP10613,Mega Discount Drive,2025-11-08,2025-11-25,Event,32950.37,1022,40,16613.25,4087,12672,6281,703,-49.58,823.76
CMP10614,Customer Retention Program,2026-01-18,2026-02-17,Email,2382.72,1400,248,95017.26,12483,86033,9328,1485,3887.76,9.61
CMP10615,Holiday Campaign,2026-02-09,2026-03-03,Influencer,18740.15,1778,547,178130.78,12021,249472,7821,2269,850.53,34.26
CMP10616,Festive Bonanza,2025-10-10,2025-11-10,Influencer,14001.77,7068,77,25524.88,30861,42029,1775,2084,82.3,181.84
CMP10617,New Product Launch,2025-05-19,2025-07-02,Social Media,8922.25,4819,843,570647.25,19515,115850,1458,457,6295.78,10.58
CMP10618,Black Friday Promo,2025-08-16,2025-09-23,Social Media,11113.83,10761,1076,471954.83,48822,449350,8541,36,4146.55,10.33
CMP10619,Holiday Campaign,2025-06-11,2025-07-05,Event,40904.68,638,147,30726.69,2796,11335,7214,1621,-24.88,278.26
CMP10620,Referral Push,2025-08-12,2025-09-16,Event,18762.37,193,27,4720.85,710,26165,9761,1369,-74.84,694.9
CMP10621,Black Friday Promo,2025-08-01,2025-08-12,Event,9181.9,55,3,469.19,607,72096,5356,1187,-94.89,3060.63
CMP10622,Lead Booster,2026-01-24,2026-02-09,Influencer,19612.27,944,235,77175.58,15263,234800,2460,1430,293.51,83.46
CMP10623,Flash Sale Campaign,2026-01-28,2026-02-18,Email,2169.8,1612,410,106916.35,11085,134586,7267,2145,4827.47,5.29
CMP10624,New Product Launch,2025-10-02,2025-11-04,Influencer,10118.6,3293,89,15022.68,21490,181259,8451,2254,48.47,113.69
CMP10625,Influencer Buzz,2025-10-27,2025-12-06,Email,5853.34,1636,190,92092.19,7115,74840,3074,1410,1473.33,30.81
CMP10626,Black Friday Promo,2025-12-30,2026-01-13,Social Media,9337.26,5596,1446,478858.83,54458,355882,4439,2669,5028.47,6.46
CMP10627,Summer Sale Blast,2025-08-08,2025-09-05,Event,42965.57,488,15,6432.7,3643,11166,9086,2844,-85.03,2864.37
CMP10628,Email Re-engagement,2026-03-21,2026-04-16,Social Media,9293.95,6432,1220,517126.13,49352,188506,4908,805,5464.12,7.62
CMP10629,Holiday Campaign,2025-09-01,2025-09-25,Email,6615.48,253,30,4211.88,3589,44708,6917,726,-36.33,220.52
CMP10630,Influencer Buzz,2025-09-08,2025-09-29,Social Media,10880.48,4180,818,166578.39,25419,261059,1993,652,1430.98,13.3
CMP10631,Customer Retention Program,2025-10-15,2025-10-22,Social Media,3190.47,2845,342,129056.26,35331,112228,2552,1813,3945.05,9.33
CMP10632,Brand Awareness Drive,2025-12-21,2026-01-01,Influencer,13806.91,5497,1052,170708.89,21848,271033,4071,471,1136.4,13.12
CMP10633,New Product Launch,2026-03-22,2026-05-04,Influencer,20851.7,3607,1080,565919.12,23583,253823,3389,451,2614.02,19.31
CMP10634,Influencer Buzz,2025-08-28,2025-10-03,Social Media,5385.57,4195,713,102828.73,14367,109654,5156,1650,1809.34,7.55
CMP10635,Black Friday Promo,2026-04-06,2026-05-04,Email,3925.3,901,127,28293.26,3463,64740,3908,1566,620.79,30.91
CMP10636,Social Media Hype,2025-09-20,2025-10-07,Social Media,12667.73,6959,1982,930219.64,32747,381006,4378,2345,7243.22,6.39
CMP10637,Customer Retention Program,2025-12-31,2026-02-01,Email,6466.39,1662,481,294068.93,7947,135197,2910,1400,4447.65,13.44
CMP10638,Festive Bonanza,2026-04-07,2026-05-17,Social Media,10678.76,7932,2380,825074.54,41747,362304,8960,2487,7626.31,4.49
CMP10639,Brand Awareness Drive,2026-03-10,2026-03-23,Event,12817.98,147,28,5215.3,2024,44199,1661,1573,-59.31,457.78
CMP10640,Black Friday Promo,2026-01-01,2026-01-15,Email,5918.45,137,1,125.55,557,192989,9531,829,-97.88,5918.45
CMP10641,Brand Awareness Drive,2026-02-21,2026-03-13,Email,5536.76,1553,517,173023.53,7075,59036,7818,444,3025.0,10.71
